GPU Info: NVIDIA A100 80GB PCIe
Starting SAC in MuJoCo environment training...
Starting SAC + clip in MuJoCo environment training...
Command: srun uv run python experiments/mujoco/sac_vlm.py   --env-id HumanoidStandup-v4   --run-id 10486461   --seed 1   --total-timesteps 1000000   --vlm-goal 'A humanoid robot standing on both legs on a flat surface without falling.'   --vlm-n-frames 4   --vlm-frame-every 4   --vlm-clip-every 16   --track   --capture-video   --wandb-project-name cleanrl-experiments --vlm-model-type clip --vlm-model-id openai/clip-vit-base-patch32 --video-every 500
CLIP Initialized: model=openai/clip-vit-base-patch32 n_frames=4, frame_every=4, clip_every=16
 Goal: 'A humanoid robot standing on both legs on a flat surface without falling.', delta_reward=True, normalize_reward=True
[VLM Debug] Reset: raw=0.2190
[VLM Debug] step=16 | raw=0.2175 | shaped=0.0000 | reward_mean=-0.0015
[VLM Debug] step=272 | raw=0.2336 | shaped=-2.0791 | reward_mean=0.0002
[VLM Debug] step=288 | raw=0.2408 | shaped=10.1901 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2399 | shaped=-1.7239 | reward_mean=0.0002
[VLM Debug] step=320 | raw=0.2399 | shaped=-0.3013 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2388 | shaped=-1.9017 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2372 | shaped=-2.6130 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2357 | shaped=-2.4351 | reward_mean=0.0002
[VLM Debug] step=384 | raw=0.2357 | shaped=-0.3010 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2379 | shaped=2.9002 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2400 | shaped=2.7223 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2411 | shaped=1.2994 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2390 | shaped=-3.3249 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2411 | shaped=2.7225 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2372 | shaped=-5.9930 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2411 | shaped=5.3907 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2444 | shaped=4.5012 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2397 | shaped=-7.0607 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2422 | shaped=3.2564 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2411 | shaped=-1.9023 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2399 | shaped=-2.0801 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2371 | shaped=-4.3926 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2380 | shaped=1.1222 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2389 | shaped=0.9443 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2389 | shaped=-0.3011 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2372 | shaped=-2.7918 | reward_mean=0.0002
[VLM Debug] step=672 | raw=0.2382 | shaped=1.1224 | reward_mean=0.0002
[VLM Debug] step=688 | raw=0.2389 | shaped=0.7665 | reward_mean=0.0002
[VLM Debug] step=704 | raw=0.2358 | shaped=-4.7490 | reward_mean=0.0002
[VLM Debug] step=720 | raw=0.2384 | shaped=3.4356 | reward_mean=0.0002
[VLM Debug] step=736 | raw=0.2375 | shaped=-1.5465 | reward_mean=0.0002
[VLM Debug] step=752 | raw=0.2375 | shaped=-0.3009 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2362 | shaped=-2.2582 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2384 | shaped=2.9022 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2385 | shaped=-0.1230 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2356 | shaped=-4.5717 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2352 | shaped=-0.8346 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2363 | shaped=1.3010 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2324 | shaped=-5.9955 | reward_mean=0.0002
[VLM Debug] step=880 | raw=0.2382 | shaped=8.0638 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2356 | shaped=-4.0382 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2360 | shaped=0.2333 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2355 | shaped=-1.0126 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2357 | shaped=0.0553 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2338 | shaped=-3.1484 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2402 | shaped=9.1328 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2350 | shaped=-7.9544 | reward_mean=0.0002
global_step=314312, episode=313, episodic_return=-114.967
[VLM Debug] Reset: raw=0.2244
[VLM Debug] step=16 | raw=0.2111 | shaped=-19.6997 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2286 | shaped=25.3252 | reward_mean=0.0002
[VLM Debug] step=48 | raw=0.2428 | shaped=20.3397 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2421 | shaped=-1.3694 | reward_mean=0.0002
[VLM Debug] step=80 | raw=0.2407 | shaped=-2.2591 | reward_mean=0.0002
[VLM Debug] step=96 | raw=0.2375 | shaped=-4.9283 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2340 | shaped=-5.4620 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2302 | shaped=-5.8177 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2349 | shaped=6.4615 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2351 | shaped=0.0548 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2338 | shaped=-2.2588 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2306 | shaped=-4.9282 | reward_mean=0.0002
[VLM Debug] step=208 | raw=0.2332 | shaped=3.4366 | reward_mean=0.0002
[VLM Debug] step=224 | raw=0.2303 | shaped=-4.3944 | reward_mean=0.0002
[VLM Debug] step=240 | raw=0.2297 | shaped=-1.1907 | reward_mean=0.0002
[VLM Debug] step=256 | raw=0.2335 | shaped=5.2168 | reward_mean=0.0002
[VLM Debug] step=272 | raw=0.2344 | shaped=0.9449 | reward_mean=0.0002
[VLM Debug] step=288 | raw=0.2323 | shaped=-3.3269 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2314 | shaped=-1.5469 | reward_mean=0.0002
[VLM Debug] step=320 | raw=0.2319 | shaped=0.4112 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2305 | shaped=-2.4369 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2279 | shaped=-4.0389 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2334 | shaped=7.7100 | reward_mean=0.0002
[VLM Debug] step=384 | raw=0.2306 | shaped=-4.3953 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2371 | shaped=9.1342 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2322 | shaped=-7.4219 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2335 | shaped=1.6575 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2314 | shaped=-3.3273 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2316 | shaped=-0.1227 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2322 | shaped=0.5895 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2285 | shaped=-5.6419 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2327 | shaped=5.7530 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2299 | shaped=-4.3958 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2319 | shaped=2.7263 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2321 | shaped=-0.1227 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2323 | shaped=0.0554 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2347 | shaped=3.2605 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2306 | shaped=-6.3551 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2284 | shaped=-3.5058 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2324 | shaped=5.5760 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2323 | shaped=-0.4788 | reward_mean=0.0002
[VLM Debug] step=672 | raw=0.2327 | shaped=0.2336 | reward_mean=0.0002
[VLM Debug] step=688 | raw=0.2313 | shaped=-2.2596 | reward_mean=0.0002
[VLM Debug] step=704 | raw=0.2318 | shaped=0.4118 | reward_mean=0.0002
[VLM Debug] step=720 | raw=0.2322 | shaped=0.2337 | reward_mean=0.0002
[VLM Debug] step=736 | raw=0.2329 | shaped=0.7680 | reward_mean=0.0002
[VLM Debug] step=752 | raw=0.2377 | shaped=6.6453 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2375 | shaped=-0.4791 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2289 | shaped=-12.9464 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2284 | shaped=-1.0128 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2363 | shaped=11.2767 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2380 | shaped=2.1927 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2354 | shaped=-4.2195 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2281 | shaped=-10.8095 | reward_mean=0.0002
[VLM Debug] step=880 | raw=0.2263 | shaped=-2.9720 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2352 | shaped=12.7024 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2319 | shaped=-5.1100 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2332 | shaped=1.4808 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2346 | shaped=1.8370 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2290 | shaped=-8.4946 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2272 | shaped=-2.9722 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2311 | shaped=5.4003 | reward_mean=0.0002
global_step=315313, episode=314, episodic_return=-179.656
[VLM Debug] Reset: raw=0.2236
[VLM Debug] step=16 | raw=0.2222 | shaped=-2.4381 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2357 | shaped=19.4721 | reward_mean=0.0002
[VLM Debug] step=48 | raw=0.2384 | shaped=3.6177 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2389 | shaped=0.4111 | reward_mean=0.0002
[VLM Debug] step=80 | raw=0.2385 | shaped=-0.8359 | reward_mean=0.0002
[VLM Debug] step=96 | raw=0.2380 | shaped=-1.0140 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2372 | shaped=-1.5484 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2361 | shaped=-1.9047 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2377 | shaped=2.0149 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2369 | shaped=-1.3703 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2341 | shaped=-4.3991 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2361 | shaped=2.5497 | reward_mean=0.0002
[VLM Debug] step=208 | raw=0.2390 | shaped=3.9751 | reward_mean=0.0002
[VLM Debug] step=224 | raw=0.2357 | shaped=-5.1122 | reward_mean=0.0002
[VLM Debug] step=240 | raw=0.2336 | shaped=-3.3302 | reward_mean=0.0002
[VLM Debug] step=256 | raw=0.2355 | shaped=2.3719 | reward_mean=0.0002
[VLM Debug] step=272 | raw=0.2344 | shaped=-1.9048 | reward_mean=0.0002
[VLM Debug] step=288 | raw=0.2334 | shaped=-1.7266 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2330 | shaped=-0.8355 | reward_mean=0.0002
[VLM Debug] step=320 | raw=0.2389 | shaped=8.2528 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2329 | shaped=-9.0332 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2356 | shaped=3.6197 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2319 | shaped=-5.6473 | reward_mean=0.0002
[VLM Debug] step=384 | raw=0.2345 | shaped=3.4417 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2352 | shaped=0.7684 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2373 | shaped=2.7288 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2378 | shaped=0.4118 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2406 | shaped=3.7982 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2362 | shaped=-6.7178 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2375 | shaped=1.6596 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2355 | shaped=-3.3312 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2360 | shaped=0.4120 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2379 | shaped=2.5510 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2395 | shaped=2.0162 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2399 | shaped=0.2336 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2368 | shaped=-4.7578 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2417 | shaped=6.8296 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2467 | shaped=7.0076 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2429 | shaped=-5.8281 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2355 | shaped=-11.1759 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2340 | shaped=-2.4401 | reward_mean=0.0002
[VLM Debug] step=672 | raw=0.2301 | shaped=-6.0056 | reward_mean=0.0002
[VLM Debug] step=688 | raw=0.2311 | shaped=1.1258 | reward_mean=0.0002
[VLM Debug] step=704 | raw=0.2345 | shaped=4.6915 | reward_mean=0.0002
[VLM Debug] step=720 | raw=0.2411 | shaped=9.3267 | reward_mean=0.0002
[VLM Debug] step=736 | raw=0.2350 | shaped=-9.2155 | reward_mean=0.0002
[VLM Debug] step=752 | raw=0.2399 | shaped=6.8308 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2412 | shaped=1.6601 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2404 | shaped=-1.5493 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2336 | shaped=-10.1075 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2324 | shaped=-2.0836 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2330 | shaped=0.5910 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2344 | shaped=1.6609 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2390 | shaped=6.4753 | reward_mean=0.0002
[VLM Debug] step=880 | raw=0.2440 | shaped=7.0100 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2401 | shaped=-6.0075 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2382 | shaped=-3.1542 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2355 | shaped=-4.2241 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2345 | shaped=-1.7273 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2399 | shaped=7.5461 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2427 | shaped=3.8008 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2467 | shaped=5.5841 | reward_mean=0.0002
global_step=316314, episode=315, episodic_return=201.242
[VLM Debug] Reset: raw=0.2302
[VLM Debug] step=16 | raw=0.2268 | shaped=-5.2951 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2313 | shaped=6.2976 | reward_mean=0.0002
[VLM Debug] step=48 | raw=0.2399 | shaped=12.1826 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2264 | shaped=-19.9185 | reward_mean=0.0002
[VLM Debug] step=80 | raw=0.2286 | shaped=2.9089 | reward_mean=0.0002
[VLM Debug] step=96 | raw=0.2314 | shaped=3.8005 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2253 | shaped=-9.2184 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2313 | shaped=8.4377 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2321 | shaped=0.7686 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2351 | shaped=4.1572 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2394 | shaped=5.9406 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2385 | shaped=-1.5505 | reward_mean=0.0002
[VLM Debug] step=208 | raw=0.2410 | shaped=3.2653 | reward_mean=0.0002
[VLM Debug] step=224 | raw=0.2332 | shaped=-11.7171 | reward_mean=0.0002
[VLM Debug] step=240 | raw=0.2311 | shaped=-3.3337 | reward_mean=0.0002
[VLM Debug] step=256 | raw=0.2350 | shaped=5.4064 | reward_mean=0.0002
[VLM Debug] step=272 | raw=0.2346 | shaped=-0.8367 | reward_mean=0.0002
[VLM Debug] step=288 | raw=0.2307 | shaped=-6.0095 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2334 | shaped=3.6230 | reward_mean=0.0002
[VLM Debug] step=320 | raw=0.2328 | shaped=-1.1934 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2357 | shaped=3.9798 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2402 | shaped=6.2987 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2333 | shaped=-10.4701 | reward_mean=0.0002
[VLM Debug] step=384 | raw=0.2317 | shaped=-2.6205 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2314 | shaped=-0.6581 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2260 | shaped=-8.3292 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2266 | shaped=0.5912 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2289 | shaped=3.0888 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2300 | shaped=1.3046 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2313 | shaped=1.6614 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2308 | shaped=-1.0149 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2321 | shaped=1.4831 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2311 | shaped=-1.7287 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2301 | shaped=-1.7286 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2295 | shaped=-1.1933 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2268 | shaped=-4.2268 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2307 | shaped=5.4094 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2319 | shaped=1.4834 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2289 | shaped=-4.7625 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2324 | shaped=4.8743 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2351 | shaped=3.6249 | reward_mean=0.0002
[VLM Debug] step=672 | raw=0.2339 | shaped=-2.0861 | reward_mean=0.0002
[VLM Debug] step=688 | raw=0.2274 | shaped=-9.7599 | reward_mean=0.0002
[VLM Debug] step=704 | raw=0.2311 | shaped=5.0532 | reward_mean=0.0002
[VLM Debug] step=720 | raw=0.2271 | shaped=-6.1906 | reward_mean=0.0002
[VLM Debug] step=736 | raw=0.2251 | shaped=-3.1564 | reward_mean=0.0002
[VLM Debug] step=752 | raw=0.2251 | shaped=-0.3006 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2228 | shaped=-3.6918 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2264 | shaped=5.0542 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2312 | shaped=6.6604 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2294 | shaped=-2.9784 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2289 | shaped=-1.0149 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2275 | shaped=-2.2644 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2324 | shaped=6.8395 | reward_mean=0.0002
[VLM Debug] step=880 | raw=0.2291 | shaped=-5.1208 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2302 | shaped=1.3058 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2299 | shaped=-0.8365 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2329 | shaped=4.1622 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2285 | shaped=-6.7279 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2273 | shaped=-2.0860 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2228 | shaped=-6.9063 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2220 | shaped=-1.3715 | reward_mean=0.0002
global_step=317315, episode=316, episodic_return=-480.545
[VLM Debug] Reset: raw=0.2251
[VLM Debug] step=16 | raw=0.2224 | shaped=-4.2281 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2374 | shaped=21.6582 | reward_mean=0.0002
[VLM Debug] step=48 | raw=0.2363 | shaped=-1.9078 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2394 | shaped=4.1622 | reward_mean=0.0002
[VLM Debug] step=80 | raw=0.2365 | shaped=-4.5860 | reward_mean=0.0002
[VLM Debug] step=96 | raw=0.2346 | shaped=-2.9791 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2314 | shaped=-4.9429 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2329 | shaped=1.8419 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2327 | shaped=-0.6578 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2299 | shaped=-4.4074 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2314 | shaped=2.0208 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2317 | shaped=0.0565 | reward_mean=0.0002
[VLM Debug] step=208 | raw=0.2328 | shaped=1.3065 | reward_mean=0.0002
[VLM Debug] step=224 | raw=0.2355 | shaped=3.6279 | reward_mean=0.0002
[VLM Debug] step=240 | raw=0.2277 | shaped=-11.7293 | reward_mean=0.0002
[VLM Debug] step=256 | raw=0.2239 | shaped=-5.8360 | reward_mean=0.0002
[VLM Debug] step=272 | raw=0.2283 | shaped=6.1287 | reward_mean=0.0002
[VLM Debug] step=288 | raw=0.2266 | shaped=-2.8004 | reward_mean=0.0002
[VLM Debug] step=304 | raw=0.2223 | shaped=-6.5505 | reward_mean=0.0002
[VLM Debug] step=320 | raw=0.2244 | shaped=2.7361 | reward_mean=0.0002
[VLM Debug] step=336 | raw=0.2286 | shaped=5.9506 | reward_mean=0.0002
[VLM Debug] step=352 | raw=0.2256 | shaped=-4.7651 | reward_mean=0.0002
[VLM Debug] step=368 | raw=0.2280 | shaped=3.2719 | reward_mean=0.0002
[VLM Debug] step=384 | raw=0.2228 | shaped=-7.9799 | reward_mean=0.0002
[VLM Debug] step=400 | raw=0.2249 | shaped=2.7364 | reward_mean=0.0002
[VLM Debug] step=416 | raw=0.2275 | shaped=3.6294 | reward_mean=0.0002
[VLM Debug] step=432 | raw=0.2251 | shaped=-3.8723 | reward_mean=0.0002
[VLM Debug] step=448 | raw=0.2288 | shaped=5.0584 | reward_mean=0.0002
[VLM Debug] step=464 | raw=0.2341 | shaped=7.5589 | reward_mean=0.0002
[VLM Debug] step=480 | raw=0.2269 | shaped=-10.8388 | reward_mean=0.0002
[VLM Debug] step=496 | raw=0.2290 | shaped=2.7365 | reward_mean=0.0002
[VLM Debug] step=512 | raw=0.2318 | shaped=3.8081 | reward_mean=0.0002
[VLM Debug] step=528 | raw=0.2367 | shaped=6.8446 | reward_mean=0.0002
[VLM Debug] step=544 | raw=0.2301 | shaped=-9.9465 | reward_mean=0.0002
[VLM Debug] step=560 | raw=0.2362 | shaped=8.6311 | reward_mean=0.0002
[VLM Debug] step=576 | raw=0.2308 | shaped=-8.1603 | reward_mean=0.0002
[VLM Debug] step=592 | raw=0.2341 | shaped=4.5228 | reward_mean=0.0002
[VLM Debug] step=608 | raw=0.2324 | shaped=-2.8014 | reward_mean=0.0002
[VLM Debug] step=624 | raw=0.2310 | shaped=-2.4440 | reward_mean=0.0002
[VLM Debug] step=640 | raw=0.2253 | shaped=-8.5177 | reward_mean=0.0002
[VLM Debug] step=656 | raw=0.2251 | shaped=-0.6571 | reward_mean=0.0002
[VLM Debug] step=672 | raw=0.2277 | shaped=3.4518 | reward_mean=0.0002
[VLM Debug] step=688 | raw=0.2275 | shaped=-0.4786 | reward_mean=0.0002
[VLM Debug] step=704 | raw=0.2285 | shaped=1.1293 | reward_mean=0.0002
[VLM Debug] step=720 | raw=0.2280 | shaped=-1.0147 | reward_mean=0.0002
[VLM Debug] step=736 | raw=0.2271 | shaped=-1.7293 | reward_mean=0.0002
[VLM Debug] step=752 | raw=0.2352 | shaped=11.6707 | reward_mean=0.0002
[VLM Debug] step=768 | raw=0.2312 | shaped=-6.1966 | reward_mean=0.0002
[VLM Debug] step=784 | raw=0.2267 | shaped=-6.9110 | reward_mean=0.0002
[VLM Debug] step=800 | raw=0.2284 | shaped=2.2016 | reward_mean=0.0002
[VLM Debug] step=816 | raw=0.2330 | shaped=6.4898 | reward_mean=0.0002
[VLM Debug] step=832 | raw=0.2352 | shaped=2.9160 | reward_mean=0.0002
[VLM Debug] step=848 | raw=0.2346 | shaped=-1.1939 | reward_mean=0.0002
[VLM Debug] step=864 | raw=0.2285 | shaped=-9.2347 | reward_mean=0.0002
[VLM Debug] step=880 | raw=0.2255 | shaped=-4.7672 | reward_mean=0.0002
[VLM Debug] step=896 | raw=0.2253 | shaped=-0.4784 | reward_mean=0.0002
[VLM Debug] step=912 | raw=0.2201 | shaped=-7.9836 | reward_mean=0.0002
[VLM Debug] step=928 | raw=0.2268 | shaped=9.5291 | reward_mean=0.0002
[VLM Debug] step=944 | raw=0.2365 | shaped=13.8170 | reward_mean=0.0002
[VLM Debug] step=960 | raw=0.2294 | shaped=-10.6646 | reward_mean=0.0002
[VLM Debug] step=976 | raw=0.2313 | shaped=2.5592 | reward_mean=0.0002
[VLM Debug] step=992 | raw=0.2268 | shaped=-6.9119 | reward_mean=0.0002
global_step=318316, episode=317, episodic_return=-209.552
[VLM Debug] Reset: raw=0.2192
[VLM Debug] step=16 | raw=0.2200 | shaped=0.7725 | reward_mean=0.0002
[VLM Debug] step=32 | raw=0.2336 | shaped=19.7136 | reward_mean=0.0002
[VLM Debug] step=48 | raw=0.2394 | shaped=8.0978 | reward_mean=0.0002
[VLM Debug] step=64 | raw=0.2388 | shaped=-1.1946 | reward_mean=0.0002
[VLM Debug] step=80 | raw=0.2325 | shaped=-9.4146 | reward_mean=0.0002
[VLM Debug] step=96 | raw=0.2344 | shaped=2.3799 | reward_mean=0.0002
[VLM Debug] step=112 | raw=0.2325 | shaped=-2.9813 | reward_mean=0.0002
[VLM Debug] step=128 | raw=0.2314 | shaped=-1.9090 | reward_mean=0.0002
[VLM Debug] step=144 | raw=0.2339 | shaped=3.2738 | reward_mean=0.0002
[VLM Debug] step=160 | raw=0.2339 | shaped=-0.3007 | reward_mean=0.0002
[VLM Debug] step=176 | raw=0.2318 | shaped=-3.3389 | reward_mean=0.0002
[VLM Debug] step=192 | raw=0.2330 | shaped=1.4868 | reward_mean=0.0002
